year,city,party,mention_count
1993,Kerava,Suomen Kristillisdemokraatit,1
1993,Kajaani,Suomen Keskusta,5
1993,Kajaani,Suomen Sosialidemokraattinen Puolue,4
1993,Kajaani,Vihreä liitto,1
1993,Kajaani,Vasemmistoliitto,1
1993,Kajaani,Kansallinen Kokoomus,2
1993,Kaarina,Suomen Kansan Demokraattinen Liitto,1
1993,Nokia,Kansallinen Kokoomus,5
1993,Nokia,Vasemmistoliitto,2
1993,Nokia,Suomen Kansan Demokraattinen Liitto,7
1993,Nokia,Suomen Keskusta,2
1993,Nokia,Suomen Sosialidemokraattinen Puolue,2
1993,Nokia,Vihreä liitto,1
1993,Savonlinna,Suomen Sosialidemokraattinen Puolue,2
1993,Savonlinna,Suomen Keskusta,2
1993,Savonlinna,Suomen Maaseudun Puolue,1
1993,Savonlinna,Suomen ruotsalainen kansanpuolue,1
1993,Savonlinna,Suomen Kansan Demokraattinen Liitto,1
1993,Riihimäki,Vihreä liitto,1
1993,Riihimäki,Kansallinen Kokoomus,3
1993,Riihimäki,Suomen Sosialidemokraattinen Puolue,2
1993,Imatra,Perussuomalaiset,3
1993,Imatra,Suomen Keskusta,11
1993,Imatra,Suomen Sosialidemokraattinen Puolue,6
1993,Imatra,Suomen Kansan Demokraattinen Liitto,4
1993,Imatra,Vihreä liitto,5
1993,Imatra,Suomen ruotsalainen kansanpuolue,1
1993,Imatra,Suomen Maaseudun Puolue,3
1993,Imatra,Kansallinen Kokoomus,5
1993,Raisio,Suomen Kansan Demokraattinen Liitto,3
1993,Raisio,Suomen Sosialidemokraattinen Puolue,1
1993,Raahe,Suomen Keskusta,2
1993,Raahe,Kansallinen Kokoomus,1
1993,Tornio,Vasemmistoliitto,3
1993,Tornio,Kansallinen Kokoomus,4
1993,Tornio,Vihreä liitto,1
1993,Tornio,Suomen Keskusta,3
1993,Tornio,Suomen Sosialidemokraattinen Puolue,2
1993,Iisalmi,Suomen Keskusta,2
1993,Iisalmi,Suomen Kansan Demokraattinen Liitto,1
1993,Iisalmi,Suomen Sosialidemokraattinen Puolue,1
1993,Valkeakoski,Suomen Sosialidemokraattinen Puolue,1
1993,Kemi,Suomen Sosialidemokraattinen Puolue,8
1993,Kemi,Suomen ruotsalainen kansanpuolue,2
1993,Kemi,Suomen Maaseudun Puolue,2
1993,Kemi,Vasemmistoliitto,16
1993,Kemi,Suomen Keskusta,12
1993,Kemi,Kansallinen Kokoomus,1
1993,Kemi,Vihreä liitto,2
1993,Kemi,Suomen Kristillisdemokraatit,1
1993,Kemi,Suomen Kansan Demokraattinen Liitto,1
1993,Varkaus,Perussuomalaiset,1
1993,Varkaus,Vihreä liitto,1
1993,Varkaus,Suomen Keskusta,4
1993,Varkaus,Suomen Sosialidemokraattinen Puolue,2
1993,Hamina,Suomen Keskusta,2
1993,Hamina,Suomen Sosialidemokraattinen Puolue,6
1993,Hamina,Kansallinen Kokoomus,1
1993,Naantali,Suomen Sosialidemokraattinen Puolue,1
1993,Naantali,Suomen Kansan Demokraattinen Liitto,1
1993,Pietarsaari,Perussuomalaiset,1
1993,Pietarsaari,Suomen Kristillisdemokraatit,1
1993,Äänekoski,Suomen Keskusta,3
1993,Äänekoski,Suomen Kansan Demokraattinen Liitto,1
1993,Heinola,Suomen Keskusta,6
1993,Heinola,Suomen Sosialidemokraattinen Puolue,2
1993,Heinola,Suomen Kristillisdemokraatit,1
1993,Heinola,Kansallinen Kokoomus,2
1993,Pieksämäki,Suomen Kansan Demokraattinen Liitto,1
1993,Pieksämäki,Suomen Keskusta,2
1993,Pieksämäki,Suomen Sosialidemokraattinen Puolue,2
1993,Forssa,Suomen Keskusta,4
1993,Forssa,Kansallinen Kokoomus,1
1993,Forssa,Suomen Sosialidemokraattinen Puolue,1
1993,Loimaa,Suomen Kansan Demokraattinen Liitto,4
1993,Loimaa,Suomen Sosialidemokraattinen Puolue,1
1993,Loimaa,Suomen Maaseudun Puolue,1
1993,Uusikaupunki,Suomen Kansan Demokraattinen Liitto,3
1993,Ylivieska,Suomen Kansan Demokraattinen Liitto,1
1993,Ylivieska,Suomen Keskusta,3
1993,Kuusamo,Kansallinen Kokoomus,1
1993,Kuusamo,Suomen Keskusta,2
1993,Kuusamo,Vasemmistoliitto,1
1993,Kuusamo,Suomen Sosialidemokraattinen Puolue,1
1993,Parainen,Suomen ruotsalainen kansanpuolue,1
1993,Parainen,Suomen Maaseudun Puolue,1
1993,Loviisa,Suomen Keskusta,10
1993,Loviisa,Vihreä liitto,10
1993,Loviisa,Kansallinen Kokoomus,8
1993,Loviisa,Vasemmistoliitto,1
1993,Loviisa,Suomen Kristillisdemokraatit,2
1993,Loviisa,Suomen Kansan Demokraattinen Liitto,1
1993,Loviisa,Suomen Maaseudun Puolue,4
1993,Loviisa,Suomen Sosialidemokraattinen Puolue,4
1993,Lapua,Suomen Sosialidemokraattinen Puolue,1
1993,Lapua,Perussuomalaiset,1
1993,Kauhajoki,Suomen Maaseudun Puolue,1
1993,Kankaanpää,Suomen Keskusta,2
1993,Kalajoki,Suomen Keskusta,1
1993,Kalajoki,Suomen Sosialidemokraattinen Puolue,1
1993,Maarianhamina,Suomen Keskusta,4
1993,Maarianhamina,Suomen Sosialidemokraattinen Puolue,1
1993,Alavus,Suomen Sosialidemokraattinen Puolue,1
1993,Paimio,Suomen Sosialidemokraattinen Puolue,1
1993,Lieksa,Suomen Sosialidemokraattinen Puolue,3
1993,Lieksa,Suomen Keskusta,4
1993,Nivala,Suomen Keskusta,1
1993,Kauniainen,Suomen Sosialidemokraattinen Puolue,1
1993,Kitee,Suomen Keskusta,1
1993,Kitee,Suomen Sosialidemokraattinen Puolue,1
1993,Huittinen,Perussuomalaiset,1
1993,Huittinen,Suomen Kristillisdemokraatit,1
1993,Huittinen,Suomen Maaseudun Puolue,1
1993,Huittinen,Suomen Sosialidemokraattinen Puolue,2
1993,Nurmes,Suomen Sosialidemokraattinen Puolue,1
1993,Orivesi,Suomen Sosialidemokraattinen Puolue,3
1993,Orivesi,Suomen ruotsalainen kansanpuolue,1
1993,Karkkila,Kansallinen Kokoomus,1
1993,Karkkila,Suomen Keskusta,1
1993,Karkkila,Suomen Maaseudun Puolue,1
1993,Karkkila,Vihreä liitto,1
1993,Laitila,Suomen Kansan Demokraattinen Liitto,2
1993,Hanko,Suomen Kansan Demokraattinen Liitto,1
1993,Hanko,Suomen Sosialidemokraattinen Puolue,4
1993,Kuhmo,Kansallinen Kokoomus,5
1993,Kuhmo,Suomen Keskusta,10
1993,Kuhmo,Suomen ruotsalainen kansanpuolue,2
1993,Kuhmo,Suomen Kristillisdemokraatit,2
1993,Kuhmo,Vasemmistoliitto,2
1993,Kuhmo,Suomen Sosialidemokraattinen Puolue,2
1993,Kuhmo,Vihreä liitto,2
1993,Kuhmo,Suomen Kansan Demokraattinen Liitto,2
1993,Kiuruvesi,Suomen Maaseudun Puolue,1
1993,Kiuruvesi,Suomen Keskusta,2
1993,Pudasjärvi,Suomen Sosialidemokraattinen Puolue,4
1993,Pudasjärvi,Kansallinen Kokoomus,7
1993,Pudasjärvi,Suomen Keskusta,16
1993,Pudasjärvi,Suomen Kansan Demokraattinen Liitto,2
1993,Pudasjärvi,Suomen Maaseudun Puolue,2
1993,Pudasjärvi,Perussuomalaiset,3
1993,Pudasjärvi,Vasemmistoliitto,1
1993,Pudasjärvi,Suomen Kristillisdemokraatit,1
1993,Kemijärvi,Suomen Kansan Demokraattinen Liitto,1
1993,Kemijärvi,Vasemmistoliitto,8
1993,Kemijärvi,Suomen Keskusta,7
1993,Kemijärvi,Suomen Sosialidemokraattinen Puolue,4
1993,Kemijärvi,Vihreä liitto,1
1993,Kokemäki,Perussuomalaiset,1
1993,Kokemäki,Suomen Kansan Demokraattinen Liitto,1
1993,Suonenjoki,Suomen Keskusta,1
1993,Suonenjoki,Vasemmistoliitto,1
1993,Haapajärvi,Suomen Maaseudun Puolue,1
1993,Haapajärvi,Kansallinen Kokoomus,1
1993,Ikaalinen,Suomen Maaseudun Puolue,6
1993,Ikaalinen,Perussuomalaiset,1
1993,Harjavalta,Suomen Sosialidemokraattinen Puolue,2
1993,Harjavalta,Suomen Keskusta,7
1993,Harjavalta,Suomen Kansan Demokraattinen Liitto,2
1993,Harjavalta,Kansallinen Kokoomus,1
1993,Outokumpu,Suomen Keskusta,13
1993,Outokumpu,Kansallinen Kokoomus,5
1993,Outokumpu,Suomen ruotsalainen kansanpuolue,1
1993,Outokumpu,Suomen Sosialidemokraattinen Puolue,2
1993,Outokumpu,Suomen Kansan Demokraattinen Liitto,4
1993,Outokumpu,Vasemmistoliitto,2
1993,Outokumpu,Suomen Kristillisdemokraatit,2
1993,Kristiinankaupunki,Perussuomalaiset,1
1993,Parkano,Perussuomalaiset,3
1993,Parkano,Suomen Kansan Demokraattinen Liitto,1
1993,Viitasaari,Suomen Keskusta,1
1993,Kannus,Vihreä liitto,1
1993,Pyhäjärvi,Suomen Maaseudun Puolue,1
1993,Pyhäjärvi,Kansallinen Kokoomus,1
1993,Kaskinen,Suomen Keskusta,1
1993,Kaskinen,Perussuomalaiset,1
1995,Helsinki,Vasemmistoliitto,22
1995,Helsinki,Suomen Maaseudun Puolue,1
1995,Helsinki,Suomen Sosialidemokraattinen Puolue,50
1995,Helsinki,Suomen Kristillisdemokraatit,14
1995,Helsinki,Suomen Keskusta,66
1995,Helsinki,Vihreä liitto,23
1995,Helsinki,Kansallinen Kokoomus,29
1995,Helsinki,Suomen ruotsalainen kansanpuolue,12
1995,Helsinki,Suomen Kansan Demokraattinen Liitto,9
1995,Espoo,Suomen ruotsalainen kansanpuolue,3
1995,Espoo,Suomen Sosialidemokraattinen Puolue,5
1995,Espoo,Kansallinen Kokoomus,7
1995,Espoo,Vasemmistoliitto,3
1995,Espoo,Suomen Keskusta,5
1995,Espoo,Vihreä liitto,3
1995,Espoo,Suomen Kristillisdemokraatit,1
1995,Tampere,Suomen Keskusta,30
1995,Tampere,Suomen Sosialidemokraattinen Puolue,23
1995,Tampere,Vasemmistoliitto,4
1995,Tampere,Kansallinen Kokoomus,6
1995,Tampere,Vihreä liitto,3
1995,Tampere,Suomen Kansan Demokraattinen Liitto,8
1995,Tampere,Suomen ruotsalainen kansanpuolue,1
1995,Tampere,Suomen Kristillisdemokraatit,1
1995,Tampere,Perussuomalaiset,1
1995,Vantaa,Kansallinen Kokoomus,5
1995,Vantaa,Vihreä liitto,2
1995,Vantaa,Suomen ruotsalainen kansanpuolue,1
1995,Vantaa,Suomen Sosialidemokraattinen Puolue,3
1995,Vantaa,Vasemmistoliitto,2
1995,Vantaa,Suomen Keskusta,4
1995,Vantaa,Suomen Kristillisdemokraatit,2
1995,Vantaa,Suomen Kansan Demokraattinen Liitto,1
1995,Oulu,Suomen Keskusta,34
1995,Oulu,Suomen Sosialidemokraattinen Puolue,18
1995,Oulu,Kansallinen Kokoomus,6
1995,Oulu,Vasemmistoliitto,10
1995,Oulu,Suomen Kansan Demokraattinen Liitto,2
1995,Oulu,Vihreä liitto,3
1995,Oulu,Suomen Kristillisdemokraatit,1
1995,Turku,Kansallinen Kokoomus,6
1995,Turku,Suomen Kansan Demokraattinen Liitto,10
1995,Turku,Suomen Sosialidemokraattinen Puolue,19
1995,Turku,Suomen ruotsalainen kansanpuolue,4
1995,Turku,Suomen Keskusta,20
1995,Turku,Vihreä liitto,2
1995,Turku,Vasemmistoliitto,6
1995,Turku,Suomen Kristillisdemokraatit,1
1995,Jyväskylä,Suomen Keskusta,9
1995,Jyväskylä,Kansallinen Kokoomus,4
1995,Jyväskylä,Suomen Sosialidemokraattinen Puolue,5
1995,Jyväskylä,Suomen Kristillisdemokraatit,4
1995,Kuopio,Suomen Keskusta,11
1995,Kuopio,Suomen Sosialidemokraattinen Puolue,7
1995,Kuopio,Kansallinen Kokoomus,4
1995,Kuopio,Suomen Kansan Demokraattinen Liitto,1
1995,Kuopio,Vihreä liitto,1
1995,Lahti,Suomen Keskusta,14
1995,Lahti,Kansallinen Kokoomus,6
1995,Lahti,Suomen Kristillisdemokraatit,2
1995,Lahti,Suomen Sosialidemokraattinen Puolue,12
1995,Lahti,Vasemmistoliitto,2
1995,Pori,Suomen Sosialidemokraattinen Puolue,9
1995,Pori,Suomen Kristillisdemokraatit,2
1995,Pori,Suomen Keskusta,5
1995,Pori,Vasemmistoliitto,1
1995,Pori,Suomen Kansan Demokraattinen Liitto,2
1995,Pori,Suomen ruotsalainen kansanpuolue,1
1995,Kouvola,Vasemmistoliitto,2
1995,Kouvola,Suomen Sosialidemokraattinen Puolue,2
1995,Kouvola,Suomen Keskusta,1
1995,Kouvola,Suomen Kristillisdemokraatit,1
1995,Kouvola,Suomen ruotsalainen kansanpuolue,1
1995,Joensuu,Suomen Keskusta,10
1995,Joensuu,Suomen Sosialidemokraattinen Puolue,3
1995,Joensuu,Vasemmistoliitto,4
1995,Joensuu,Suomen ruotsalainen kansanpuolue,3
1995,Joensuu,Kansallinen Kokoomus,2
1995,Joensuu,Suomen Kristillisdemokraatit,2
1995,Joensuu,Vihreä liitto,2
1995,Joensuu,Suomen Kansan Demokraattinen Liitto,1
1995,Lappeenranta,Suomen Keskusta,2
1995,Lappeenranta,Vihreä liitto,1
1995,Lappeenranta,Kansallinen Kokoomus,1
1995,Hämeenlinna,Suomen Sosialidemokraattinen Puolue,2
1995,Hämeenlinna,Kansallinen Kokoomus,1
1995,Hämeenlinna,Suomen Keskusta,4
1995,Hämeenlinna,Vasemmistoliitto,1
1995,Vaasa,Suomen Kansan Demokraattinen Liitto,2
1995,Vaasa,Vasemmistoliitto,1
1995,Vaasa,Suomen Keskusta,3
1995,Vaasa,Suomen Sosialidemokraattinen Puolue,2
1995,Seinäjoki,Suomen Keskusta,2
1995,Seinäjoki,Suomen Sosialidemokraattinen Puolue,2
1995,Rovaniemi,Suomen Sosialidemokraattinen Puolue,4
1995,Rovaniemi,Suomen Keskusta,12
1995,Rovaniemi,Vasemmistoliitto,1
1995,Rovaniemi,Kansallinen Kokoomus,1
1995,Mikkeli,Suomen Kristillisdemokraatit,2
1995,Mikkeli,Kansallinen Kokoomus,3
1995,Mikkeli,Suomen Keskusta,4
1995,Mikkeli,Suomen Sosialidemokraattinen Puolue,5
1995,Mikkeli,Suomen ruotsalainen kansanpuolue,1
1995,Mikkeli,Vasemmistoliitto,1
1995,Kotka,Kansallinen Kokoomus,1
1995,Kotka,Vasemmistoliitto,12
1995,Kotka,Suomen Sosialidemokraattinen Puolue,3
1995,Kotka,Vihreä liitto,1
1995,Kotka,Suomen ruotsalainen kansanpuolue,2
1995,Kotka,Suomen Keskusta,3
1995,Salo,Suomen Keskusta,2
1995,Salo,Suomen Sosialidemokraattinen Puolue,1
1995,Porvoo,Vasemmistoliitto,1
1995,Porvoo,Suomen ruotsalainen kansanpuolue,1
1995,Porvoo,Kansallinen Kokoomus,1
1995,Porvoo,Suomen Sosialidemokraattinen Puolue,2
1995,Porvoo,Vihreä liitto,1
1995,Kokkola,Suomen Kristillisdemokraatit,2
1995,Kokkola,Suomen Sosialidemokraattinen Puolue,1
1995,Lohja,Vihreä liitto,3
1995,Lohja,Suomen Keskusta,3
1995,Lohja,Suomen Sosialidemokraattinen Puolue,1
1995,Järvenpää,Kansallinen Kokoomus,1
1995,Järvenpää,Suomen Keskusta,1
1995,Rauma,Suomen Sosialidemokraattinen Puolue,3
1995,Rauma,Suomen Keskusta,3
1995,Rauma,Vihreä liitto,1
1995,Kerava,Kansallinen Kokoomus,1
1995,Kerava,Vasemmistoliitto,1
1995,Kajaani,Suomen Keskusta,3
1995,Kajaani,Suomen Sosialidemokraattinen Puolue,2
1995,Kajaani,Suomen Kristillisdemokraatit,1
1995,Kajaani,Vasemmistoliitto,4
1995,Kajaani,Suomen ruotsalainen kansanpuolue,1
1995,Nokia,Vasemmistoliitto,4
1995,Nokia,Suomen Sosialidemokraattinen Puolue,8
1995,Nokia,Suomen Kristillisdemokraatit,2
1995,Nokia,Suomen Keskusta,9
1995,Nokia,Kansallinen Kokoomus,3
1995,Nokia,Vihreä liitto,2
1995,Nokia,Suomen Kansan Demokraattinen Liitto,1
1995,Nokia,Suomen ruotsalainen kansanpuolue,1
1995,Savonlinna,Suomen Sosialidemokraattinen Puolue,1
1995,Savonlinna,Kansallinen Kokoomus,2
1995,Savonlinna,Vasemmistoliitto,1
1995,Savonlinna,Suomen Keskusta,1
1995,Kangasala,Suomen Sosialidemokraattinen Puolue,1
1995,Kangasala,Suomen Kansan Demokraattinen Liitto,1
1995,Riihimäki,Suomen Sosialidemokraattinen Puolue,1
1995,Imatra,Suomen Sosialidemokraattinen Puolue,10
1995,Imatra,Kansallinen Kokoomus,2
1995,Imatra,Vasemmistoliitto,2
1995,Imatra,Suomen Keskusta,1
1995,Imatra,Suomen ruotsalainen kansanpuolue,1
1995,Raahe,Suomen Sosialidemokraattinen Puolue,2
1995,Raahe,Kansallinen Kokoomus,1
1995,Tornio,Suomen Keskusta,5
1995,Tornio,Suomen Sosialidemokraattinen Puolue,2
1995,Tornio,Vihreä liitto,2
1995,Tornio,Vasemmistoliitto,1
1995,Iisalmi,Suomen Keskusta,1
1995,Iisalmi,Suomen Maaseudun Puolue,1
1995,Valkeakoski,Suomen Sosialidemokraattinen Puolue,2
1995,Valkeakoski,Suomen Kansan Demokraattinen Liitto,2
1995,Valkeakoski,Suomen Keskusta,2
1995,Valkeakoski,Vasemmistoliitto,1
1995,Kurikka,Suomen Keskusta,1
1995,Kemi,Vasemmistoliitto,3
1995,Kemi,Suomen Sosialidemokraattinen Puolue,7
1995,Kemi,Suomen Keskusta,7
1995,Kemi,Suomen Kansan Demokraattinen Liitto,2
1995,Varkaus,Suomen Kristillisdemokraatit,1
1995,Varkaus,Suomen Sosialidemokraattinen Puolue,6
1995,Varkaus,Kansallinen Kokoomus,1
1995,Varkaus,Suomen Keskusta,1
1995,Jämsä,Suomen Keskusta,1
1995,Hamina,Suomen Sosialidemokraattinen Puolue,4
1995,Hamina,Vasemmistoliitto,6
1995,Hamina,Kansallinen Kokoomus,1
1995,Hamina,Suomen ruotsalainen kansanpuolue,1
1995,Äänekoski,Suomen Keskusta,2
1995,Heinola,Kansallinen Kokoomus,2
1995,Heinola,Suomen Sosialidemokraattinen Puolue,2
1995,Heinola,Vasemmistoliitto,2
1995,Heinola,Suomen Keskusta,1
1995,Pieksämäki,Suomen Sosialidemokraattinen Puolue,2
1995,Pieksämäki,Suomen Keskusta,1
1995,Pieksämäki,Suomen Kristillisdemokraatit,1
1995,Forssa,Suomen Sosialidemokraattinen Puolue,3
1995,Forssa,Suomen Keskusta,3
1995,Loimaa,Suomen Sosialidemokraattinen Puolue,1
1995,Loimaa,Suomen Kansan Demokraattinen Liitto,1
1995,Kuusamo,Kansallinen Kokoomus,1
1995,Kuusamo,Suomen Sosialidemokraattinen Puolue,2
1995,Kuusamo,Suomen Keskusta,2
1995,Loviisa,Vasemmistoliitto,1
1995,Loviisa,Kansallinen Kokoomus,1
1995,Loviisa,Suomen ruotsalainen kansanpuolue,1
1995,Lapua,Suomen Sosialidemokraattinen Puolue,3
1995,Lapua,Suomen Keskusta,1
1995,Lapua,Vasemmistoliitto,1
1995,Kauhajoki,Suomen Keskusta,1
1995,Kankaanpää,Suomen Keskusta,1
1995,Kalajoki,Suomen Keskusta,1
1995,Kalajoki,Vasemmistoliitto,1
1995,Maarianhamina,Suomen Sosialidemokraattinen Puolue,1
1995,Paimio,Suomen ruotsalainen kansanpuolue,1
1995,Lieksa,Suomen Keskusta,1
1995,Lieksa,Suomen Sosialidemokraattinen Puolue,2
1995,Kauniainen,Suomen Keskusta,6
1995,Kauniainen,Vihreä liitto,1
1995,Kitee,Suomen Sosialidemokraattinen Puolue,1
1995,Nurmes,Suomen Keskusta,3
1995,Nurmes,Suomen Sosialidemokraattinen Puolue,1
1995,Alajärvi,Suomen Maaseudun Puolue,1
1995,Saarijärvi,Kansallinen Kokoomus,1
1995,Orivesi,Suomen Sosialidemokraattinen Puolue,1
1995,Karkkila,Suomen Kristillisdemokraatit,1
1995,Karkkila,Suomen Sosialidemokraattinen Puolue,1
1995,Karkkila,Kansallinen Kokoomus,1
1995,Somero,Suomen Keskusta,1
1995,Hanko,Suomen Keskusta,2
1995,Hanko,Suomen Sosialidemokraattinen Puolue,1
1995,Hanko,Vihreä liitto,1
1995,Kiuruvesi,Suomen Keskusta,2
1995,Pudasjärvi,Suomen Sosialidemokraattinen Puolue,1
1995,Kemijärvi,Suomen Keskusta,6
1995,Kemijärvi,Suomen Sosialidemokraattinen Puolue,4
1995,Kemijärvi,Vasemmistoliitto,3
1995,Kemijärvi,Suomen Kansan Demokraattinen Liitto,1
1995,Kemijärvi,Vihreä liitto,1
1995,Suonenjoki,Suomen Keskusta,3
1995,Ikaalinen,Suomen Keskusta,4
1995,Ikaalinen,Vasemmistoliitto,1
1995,Outokumpu,Suomen Sosialidemokraattinen Puolue,3
1995,Outokumpu,Vasemmistoliitto,2
1995,Parkano,Perussuomalaiset,1
1995,Pyhäjärvi,Suomen Sosialidemokraattinen Puolue,1
